benchmark,seed,context_id,n,method,true_return,proxy_score,pred_true_gap,ood,flow_residual,selected_action_mean,selected_action_energy
CartPole-v1,73,2,1,feature_calibrated_tail,22.748912811279297,41.862361907958984,19.113449096679688,6.7975993156433105,0.017123978585004807,0.006303533911705017,1.1270784139633179
CartPole-v1,73,2,1,flow_residual_tail,22.748912811279297,41.862361907958984,19.113449096679688,6.7975993156433105,0.017123978585004807,0.006303533911705017,1.1270784139633179
CartPole-v1,73,2,1,oracle_tail,22.748912811279297,41.862361907958984,19.113449096679688,6.7975993156433105,0.017123978585004807,0.006303533911705017,1.1270784139633179
CartPole-v1,73,2,2,first_candidate,22.748912811279297,41.862361907958984,19.113449096679688,6.7975993156433105,0.017123978585004807,0.006303533911705017,1.1270784139633179
CartPole-v1,73,2,2,proxy_tail,17.681629180908203,43.554656982421875,25.873027801513672,3.3329415321350098,0.023757826536893845,0.05400459095835686,1.0826400518417358
CartPole-v1,73,2,2,feature_calibrated_tail,17.681629180908203,43.554656982421875,25.873027801513672,3.3329415321350098,0.023757826536893845,0.05400459095835686,1.0826400518417358
CartPole-v1,73,2,2,flow_residual_tail,22.748912811279297,41.862361907958984,19.113449096679688,6.7975993156433105,0.017123978585004807,0.006303533911705017,1.1270784139633179
CartPole-v1,73,2,2,oracle_tail,22.748912811279297,41.862361907958984,19.113449096679688,6.7975993156433105,0.017123978585004807,0.006303533911705017,1.1270784139633179
CartPole-v1,73,2,4,first_candidate,22.748912811279297,41.862361907958984,19.113449096679688,6.7975993156433105,0.017123978585004807,0.006303533911705017,1.1270784139633179
CartPole-v1,73,2,4,proxy_tail,15.931045532226562,49.26407241821289,33.33302688598633,5.270476818084717,0.022590018808841705,0.14875400066375732,1.0717427730560303
CartPole-v1,73,2,4,feature_calibrated_tail,15.019888877868652,45.59375,30.57386016845703,3.0628139972686768,0.015860192477703094,0.11376623809337616,1.0573921203613281
CartPole-v1,73,2,4,flow_residual_tail,15.019888877868652,45.59375,30.57386016845703,3.0628139972686768,0.015860192477703094,0.11376623809337616,1.0573921203613281
CartPole-v1,73,2,4,oracle_tail,22.748912811279297,41.862361907958984,19.113449096679688,6.7975993156433105,0.017123978585004807,0.006303533911705017,1.1270784139633179
CartPole-v1,73,2,8,first_candidate,22.748912811279297,41.862361907958984,19.113449096679688,6.7975993156433105,0.017123978585004807,0.006303533911705017,1.1270784139633179
CartPole-v1,73,2,8,proxy_tail,12.465320587158203,59.05228042602539,46.58695983886719,8.381501197814941,0.010438159108161926,-0.3426719307899475,1.119251012802124
CartPole-v1,73,2,8,feature_calibrated_tail,24.61503791809082,48.24135971069336,23.62632179260254,3.2052841186523438,0.020620014518499374,0.03562223166227341,1.2040927410125732
CartPole-v1,73,2,8,flow_residual_tail,12.465320587158203,59.05228042602539,46.58695983886719,8.381501197814941,0.010438159108161926,-0.3426719307899475,1.119251012802124
CartPole-v1,73,2,8,oracle_tail,33.086700439453125,53.34022521972656,20.253524780273438,8.330013275146484,0.021355794742703438,-0.21890878677368164,1.1640348434448242
CartPole-v1,73,2,16,first_candidate,22.748912811279297,41.862361907958984,19.113449096679688,6.7975993156433105,0.017123978585004807,0.006303533911705017,1.1270784139633179
CartPole-v1,73,2,16,proxy_tail,12.465320587158203,59.05228042602539,46.58695983886719,8.381501197814941,0.010438159108161926,-0.3426719307899475,1.119251012802124
CartPole-v1,73,2,16,feature_calibrated_tail,24.61503791809082,48.24135971069336,23.62632179260254,3.2052841186523438,0.020620014518499374,0.03562223166227341,1.2040927410125732
CartPole-v1,73,2,16,flow_residual_tail,12.465320587158203,59.05228042602539,46.58695983886719,8.381501197814941,0.010438159108161926,-0.3426719307899475,1.119251012802124
CartPole-v1,73,2,16,oracle_tail,33.086700439453125,53.34022521972656,20.253524780273438,8.330013275146484,0.021355794742703438,-0.21890878677368164,1.1640348434448242
CartPole-v1,73,2,32,first_candidate,22.748912811279297,41.862361907958984,19.113449096679688,6.7975993156433105,0.017123978585004807,0.006303533911705017,1.1270784139633179
CartPole-v1,73,2,32,proxy_tail,12.465320587158203,59.05228042602539,46.58695983886719,8.381501197814941,0.010438159108161926,-0.3426719307899475,1.119251012802124
CartPole-v1,73,2,32,feature_calibrated_tail,17.6683406829834,46.461036682128906,28.792695999145508,2.7995967864990234,0.001861480064690113,0.08074195683002472,1.1277989149093628
CartPole-v1,73,2,32,flow_residual_tail,12.465320587158203,59.05228042602539,46.58695983886719,8.381501197814941,0.010438159108161926,-0.3426719307899475,1.119251012802124
CartPole-v1,73,2,32,oracle_tail,43.39283752441406,57.796722412109375,14.403884887695312,7.679897308349609,0.015520316548645496,-0.25145721435546875,1.1385529041290283
CartPole-v1,73,3,1,first_candidate,32.10997772216797,41.96971893310547,9.8597412109375,3.313934803009033,0.004660102538764477,0.0412699393928051,1.0482053756713867
CartPole-v1,73,3,1,proxy_tail,32.10997772216797,41.96971893310547,9.8597412109375,3.313934803009033,0.004660102538764477,0.0412699393928051,1.0482053756713867
CartPole-v1,73,3,1,feature_calibrated_tail,32.10997772216797,41.96971893310547,9.8597412109375,3.313934803009033,0.004660102538764477,0.0412699393928051,1.0482053756713867
CartPole-v1,73,3,1,flow_residual_tail,32.10997772216797,41.96971893310547,9.8597412109375,3.313934803009033,0.004660102538764477,0.0412699393928051,1.0482053756713867
CartPole-v1,73,3,1,oracle_tail,32.10997772216797,41.96971893310547,9.8597412109375,3.313934803009033,0.004660102538764477,0.0412699393928051,1.0482053756713867
CartPole-v1,73,3,2,first_candidate,32.10997772216797,41.96971893310547,9.8597412109375,3.313934803009033,0.004660102538764477,0.0412699393928051,1.0482053756713867
CartPole-v1,73,3,2,proxy_tail,15.245092391967773,48.71664047241211,33.47154998779297,5.047213077545166,0.01800050400197506,0.048518598079681396,1.1707580089569092
CartPole-v1,73,3,2,feature_calibrated_tail,32.10997772216797,41.96971893310547,9.8597412109375,3.313934803009033,0.004660102538764477,0.0412699393928051,1.0482053756713867
CartPole-v1,73,3,2,flow_residual_tail,15.245092391967773,48.71664047241211,33.47154998779297,5.047213077545166,0.01800050400197506,0.048518598079681396,1.1707580089569092
CartPole-v1,73,3,2,oracle_tail,32.10997772216797,41.96971893310547,9.8597412109375,3.313934803009033,0.004660102538764477,0.0412699393928051,1.0482053756713867
CartPole-v1,73,3,4,first_candidate,32.10997772216797,41.96971893310547,9.8597412109375,3.313934803009033,0.004660102538764477,0.0412699393928051,1.0482053756713867
CartPole-v1,73,3,4,proxy_tail,13.441680908203125,49.14078140258789,35.699100494384766,6.777575492858887,0.012659084051847458,0.14186152815818787,1.0916798114776611
CartPole-v1,73,3,4,feature_calibrated_tail,20.46816635131836,44.612342834472656,24.144176483154297,2.9471356868743896,0.005598206073045731,0.08262301236391068,1.062239408493042
CartPole-v1,73,3,4,flow_residual_tail,13.441680908203125,49.14078140258789,35.699100494384766,6.777575492858887,0.012659084051847458,0.14186152815818787,1.0916798114776611
CartPole-v1,73,3,4,oracle_tail,32.10997772216797,41.96971893310547,9.8597412109375,3.313934803009033,0.004660102538764477,0.0412699393928051,1.0482053756713867
CartPole-v1,73,3,8,first_candidate,32.10997772216797,41.96971893310547,9.8597412109375,3.313934803009033,0.004660102538764477,0.0412699393928051,1.0482053756713867
CartPole-v1,73,3,8,proxy_tail,37.693023681640625,54.45233917236328,16.759315490722656,7.99934720993042,0.007250871509313583,0.28592634201049805,1.0684337615966797
CartPole-v1,73,3,8,feature_calibrated_tail,17.024309158325195,47.663211822509766,30.63890266418457,2.9341580867767334,0.009738711640238762,-0.12865111231803894,1.1202422380447388
CartPole-v1,73,3,8,flow_residual_tail,37.693023681640625,54.45233917236328,16.759315490722656,7.99934720993042,0.007250871509313583,0.28592634201049805,1.0684337615966797
CartPole-v1,73,3,8,oracle_tail,37.693023681640625,54.45233917236328,16.759315490722656,7.99934720993042,0.007250871509313583,0.28592634201049805,1.0684337615966797
CartPole-v1,73,3,16,first_candidate,32.10997772216797,41.96971893310547,9.8597412109375,3.313934803009033,0.004660102538764477,0.0412699393928051,1.0482053756713867
CartPole-v1,73,3,16,proxy_tail,13.212939262390137,56.938114166259766,43.72517395019531,12.133854866027832,0.002452019602060318,-0.2443646937608719,1.1727609634399414
CartPole-v1,73,3,16,feature_calibrated_tail,17.024309158325195,47.663211822509766,30.63890266418457,2.9341580867767334,0.009738711640238762,-0.12865111231803894,1.1202422380447388
CartPole-v1,73,3,16,flow_residual_tail,13.212939262390137,56.938114166259766,43.72517395019531,12.133854866027832,0.002452019602060318,-0.2443646937608719,1.1727609634399414
CartPole-v1,73,3,16,oracle_tail,37.693023681640625,54.45233917236328,16.759315490722656,7.99934720993042,0.007250871509313583,0.28592634201049805,1.0684337615966797
CartPole-v1,73,3,32,first_candidate,32.10997772216797,41.96971893310547,9.8597412109375,3.313934803009033,0.004660102538764477,0.0412699393928051,1.0482053756713867
CartPole-v1,73,3,32,proxy_tail,16.97382354736328,61.0696907043457,44.09586715698242,13.751925468444824,0.01497438084334135,-0.29347801208496094,1.2054836750030518
CartPole-v1,73,3,32,feature_calibrated_tail,23.50115966796875,43.61027908325195,20.109119415283203,2.115514039993286,0.0031369393691420555,-0.04806094244122505,1.0537277460098267
CartPole-v1,73,3,32,flow_residual_tail,13.212939262390137,56.938114166259766,43.72517395019531,12.133854866027832,0.002452019602060318,-0.2443646937608719,1.1727609634399414
CartPole-v1,73,3,32,oracle_tail,47.31648635864258,47.83672332763672,0.5202369689941406,3.31459379196167,0.013117210939526558,0.11524583399295807,1.099788784980774
CartPole-v1,73,4,1,first_candidate,52.366729736328125,55.51561737060547,3.1488876342773438,6.385626316070557,0.005143752321600914,0.2316940724849701,1.158734917640686
CartPole-v1,73,4,1,proxy_tail,52.366729736328125,55.51561737060547,3.1488876342773438,6.385626316070557,0.005143752321600914,0.2316940724849701,1.158734917640686
CartPole-v1,73,4,1,feature_calibrated_tail,52.366729736328125,55.51561737060547,3.1488876342773438,6.385626316070557,0.005143752321600914,0.2316940724849701,1.158734917640686
CartPole-v1,73,4,1,flow_residual_tail,52.366729736328125,55.51561737060547,3.1488876342773438,6.385626316070557,0.005143752321600914,0.2316940724849701,1.158734917640686
CartPole-v1,73,4,1,oracle_tail,52.366729736328125,55.51561737060547,3.1488876342773438,6.385626316070557,0.005143752321600914,0.2316940724849701,1.158734917640686
CartPole-v1,73,4,2,first_candidate,52.366729736328125,55.51561737060547,3.1488876342773438,6.385626316070557,0.005143752321600914,0.2316940724849701,1.158734917640686
CartPole-v1,73,4,2,proxy_tail,52.366729736328125,55.51561737060547,3.1488876342773438,6.385626316070557,0.005143752321600914,0.2316940724849701,1.158734917640686
CartPole-v1,73,4,2,feature_calibrated_tail,25.164865493774414,50.15675735473633,24.991891860961914,3.7189793586730957,0.005930737126618624,-0.13084270060062408,1.1170357465744019
CartPole-v1,73,4,2,flow_residual_tail,52.366729736328125,55.51561737060547,3.1488876342773438,6.385626316070557,0.005143752321600914,0.2316940724849701,1.158734917640686
CartPole-v1,73,4,2,oracle_tail,52.366729736328125,55.51561737060547,3.1488876342773438,6.385626316070557,0.005143752321600914,0.2316940724849701,1.158734917640686
CartPole-v1,73,4,4,first_candidate,52.366729736328125,55.51561737060547,3.1488876342773438,6.385626316070557,0.005143752321600914,0.2316940724849701,1.158734917640686
CartPole-v1,73,4,4,proxy_tail,52.366729736328125,55.51561737060547,3.1488876342773438,6.385626316070557,0.005143752321600914,0.2316940724849701,1.158734917640686
CartPole-v1,73,4,4,feature_calibrated_tail,25.164865493774414,50.15675735473633,24.991891860961914,3.7189793586730957,0.005930737126618624,-0.13084270060062408,1.1170357465744019
CartPole-v1,73,4,4,flow_residual_tail,52.366729736328125,55.51561737060547,3.1488876342773438,6.385626316070557,0.005143752321600914,0.2316940724849701,1.158734917640686
CartPole-v1,73,4,4,oracle_tail,52.366729736328125,55.51561737060547,3.1488876342773438,6.385626316070557,0.005143752321600914,0.2316940724849701,1.158734917640686
CartPole-v1,73,4,8,first_candidate,52.366729736328125,55.51561737060547,3.1488876342773438,6.385626316070557,0.005143752321600914,0.2316940724849701,1.158734917640686
CartPole-v1,73,4,8,proxy_tail,52.366729736328125,55.51561737060547,3.1488876342773438,6.385626316070557,0.005143752321600914,0.2316940724849701,1.158734917640686
CartPole-v1,73,4,8,feature_calibrated_tail,56.926212310791016,45.45685577392578,-11.469356536865234,2.2955899238586426,0.002373828087002039,0.042569905519485474,1.1346609592437744
CartPole-v1,73,4,8,flow_residual_tail,52.366729736328125,55.51561737060547,3.1488876342773438,6.385626316070557,0.005143752321600914,0.2316940724849701,1.158734917640686
CartPole-v1,73,4,8,oracle_tail,56.926212310791016,45.45685577392578,-11.469356536865234,2.2955899238586426,0.002373828087002039,0.042569905519485474,1.1346609592437744
CartPole-v1,73,4,16,first_candidate,52.366729736328125,55.51561737060547,3.1488876342773438,6.385626316070557,0.005143752321600914,0.2316940724849701,1.158734917640686
CartPole-v1,73,4,16,proxy_tail,52.366729736328125,55.51561737060547,3.1488876342773438,6.385626316070557,0.005143752321600914,0.2316940724849701,1.158734917640686
CartPole-v1,73,4,16,feature_calibrated_tail,56.926212310791016,45.45685577392578,-11.469356536865234,2.2955899238586426,0.002373828087002039,0.042569905519485474,1.1346609592437744
CartPole-v1,73,4,16,flow_residual_tail,52.366729736328125,55.51561737060547,3.1488876342773438,6.385626316070557,0.005143752321600914,0.2316940724849701,1.158734917640686
CartPole-v1,73,4,16,oracle_tail,56.926212310791016,45.45685577392578,-11.469356536865234,2.2955899238586426,0.002373828087002039,0.042569905519485474,1.1346609592437744
CartPole-v1,73,4,32,first_candidate,52.366729736328125,55.51561737060547,3.1488876342773438,6.385626316070557,0.005143752321600914,0.2316940724849701,1.158734917640686
CartPole-v1,73,4,32,proxy_tail,40.488956451416016,58.57068634033203,18.081729888916016,9.251628875732422,0.014189643785357475,-0.2571682333946228,1.149682641029358
CartPole-v1,73,4,32,feature_calibrated_tail,56.926212310791016,45.45685577392578,-11.469356536865234,2.2955899238586426,0.002373828087002039,0.042569905519485474,1.1346609592437744
CartPole-v1,73,4,32,flow_residual_tail,52.366729736328125,55.51561737060547,3.1488876342773438,6.385626316070557,0.005143752321600914,0.2316940724849701,1.158734917640686
CartPole-v1,73,4,32,oracle_tail,56.926212310791016,45.45685577392578,-11.469356536865234,2.2955899238586426,0.002373828087002039,0.042569905519485474,1.1346609592437744
CartPole-v1,73,5,1,first_candidate,25.263729095458984,50.051631927490234,24.78790283203125,8.01143741607666,0.018748242408037186,-0.11885793507099152,1.1469718217849731
CartPole-v1,73,5,1,proxy_tail,25.263729095458984,50.051631927490234,24.78790283203125,8.01143741607666,0.018748242408037186,-0.11885793507099152,1.1469718217849731
CartPole-v1,73,5,1,feature_calibrated_tail,25.263729095458984,50.051631927490234,24.78790283203125,8.01143741607666,0.018748242408037186,-0.11885793507099152,1.1469718217849731
CartPole-v1,73,5,1,flow_residual_tail,25.263729095458984,50.051631927490234,24.78790283203125,8.01143741607666,0.018748242408037186,-0.11885793507099152,1.1469718217849731
CartPole-v1,73,5,1,oracle_tail,25.263729095458984,50.051631927490234,24.78790283203125,8.01143741607666,0.018748242408037186,-0.11885793507099152,1.1469718217849731
CartPole-v1,73,5,2,first_candidate,25.263729095458984,50.051631927490234,24.78790283203125,8.01143741607666,0.018748242408037186,-0.11885793507099152,1.1469718217849731
CartPole-v1,73,5,2,proxy_tail,25.263729095458984,50.051631927490234,24.78790283203125,8.01143741607666,0.018748242408037186,-0.11885793507099152,1.1469718217849731
CartPole-v1,73,5,2,feature_calibrated_tail,15.017929077148438,45.79133224487305,30.77340316772461,7.231415748596191,0.007410508114844561,0.047025084495544434,1.113094449043274
CartPole-v1,73,5,2,flow_residual_tail,15.017929077148438,45.79133224487305,30.77340316772461,7.231415748596191,0.007410508114844561,0.047025084495544434,1.113094449043274
CartPole-v1,73,5,2,oracle_tail,25.263729095458984,50.051631927490234,24.78790283203125,8.01143741607666,0.018748242408037186,-0.11885793507099152,1.1469718217849731
CartPole-v1,73,5,4,first_candidate,25.263729095458984,50.051631927490234,24.78790283203125,8.01143741607666,0.018748242408037186,-0.11885793507099152,1.1469718217849731
CartPole-v1,73,5,4,proxy_tail,15.210022926330566,62.00312042236328,46.79309844970703,9.804990768432617,0.024224068969488144,0.3870566189289093,1.1053283214569092
